Order Reference,Order Date,Delivery Date,Customer,Salesperson,Status,Product,Product Name,Product Qty,Unit Price,Subtotal,id,phone,email,user_id/login,street,city,country_id/id,Name,Variant Tags,Variant Values,Internal Reference,Sales Price,Cost_y,Activity Exception Decoration
SO01082,2024-06-03,2024-12-10,Walters-Strong,Lisa Moran,Sales Order,NEW_SKU_1030,Architect vertical e-tailers,2,481.83,963.66,__import__.partner_82,699359361.0,walters-strong@example.com,mitchell.admin@example.com,830 Example St,City45,base.us,Product NEW_SKU_1030,Color,Red,INT-6372,199.89,274.91,warning
SO01083,2025-02-03,2025-03-14,Chandler Group,Jeffery Blevins,Sales Order,NEW_SKU_1061,Re-contextualize interactive platforms,15,211.24,3168.6000000000004,__import__.partner_83,642993951.0,chandler_group@example.com,mitchell.admin@example.com,449 Example St,City9,base.us,Product NEW_SKU_1061,Size,Large,INT-6825,364.13,203.55,info
SO01084,2024-11-18,2025-01-22,Harper PLC,Mr. Robert Palmer,Sales Order,NEW_SKU_1021,Productize innovative partnerships,18,145.7,2622.6,__import__.partner_84,636108494.0,harper_plc@example.com,mitchell.admin@example.com,590 Example St,City20,base.us,Product NEW_SKU_1021,Size,Large,INT-4052,375.35,30.78,info
SO01085,2025-02-26,2025-04-29,Whitaker LLC,Kathleen Williams,Sales Order,NEW_SKU_1044,Deploy viral niches,8,212.91,1703.28,__import__.partner_85,622638014.0,whitaker_llc@example.com,mitchell.admin@example.com,42 Example St,City31,base.us,Product NEW_SKU_1044,Power,Steel,INT-4274,115.8,269.83,info
SO01086,2025-03-22,2025-05-19,Keller-Floyd,Destiny Green,Sales Order,NEW_SKU_1016,Engineer intuitive systems,5,373.55,1867.75,__import__.partner_86,661453874.0,keller-floyd@example.com,mitchell.admin@example.com,55 Example St,City90,base.us,Product NEW_SKU_1016,Power,Red,INT-1261,141.93,90.77,error
SO01087,2024-08-31,2024-09-04,"Salazar, Padilla and Joseph",Victor Martinez,Sales Order,NEW_SKU_1007,Synergize bricks-and-clicks supply-chains,8,129.34,1034.72,__import__.partner_87,667395256.0,"salazar,_padilla_and_joseph@example.com",mitchell.admin@example.com,981 Example St,City96,base.us,Product NEW_SKU_1007,Size,Red,INT-7735,434.57,233.12,info
SO01088,2024-07-29,2025-05-12,Conrad-Reed,Michelle Ward,Sales Order,NEW_SKU_1097,Iterate cross-platform niches,3,326.14,978.42,__import__.partner_88,635269321.0,conrad-reed@example.com,mitchell.admin@example.com,967 Example St,City90,base.us,Product NEW_SKU_1097,Material,Large,INT-9609,374.01,175.36,info
SO01089,2024-07-09,2025-04-13,"Ramirez, Mills and Green",Warren Smith,Sales Order,NEW_SKU_1002,Unleash cross-platform metrics,12,121.64,1459.68,__import__.partner_89,636026416.0,"ramirez,_mills_and_green@example.com",mitchell.admin@example.com,837 Example St,City4,base.us,Product NEW_SKU_1002,Power,Steel,INT-4106,362.09,253.84,info
SO01090,2024-04-26,2024-10-07,"Thompson, Harris and Howard",Larry Allen,Sales Order,NEW_SKU_1085,Harness best-of-breed experiences,9,167.68,1509.12,__import__.partner_90,678481811.0,"thompson,_harris_and_howard@example.com",mitchell.admin@example.com,503 Example St,City21,base.us,Product NEW_SKU_1085,Material,200W,INT-9483,135.28,161.89,info
SO01091,2024-09-10,2025-05-19,"Sanders, Ortiz and Raymond",Joshua Smith,Sales Order,NEW_SKU_1070,Integrate one-to-one networks,13,289.83,3767.79,__import__.partner_91,652323337.0,"sanders,_ortiz_and_raymond@example.com",mitchell.admin@example.com,918 Example St,City99,base.us,Product NEW_SKU_1070,Size,Large,INT-8976,354.72,246.19,info
SO01092,2024-05-10,2025-04-12,Drake LLC,Lindsay White,Sales Order,NEW_SKU_1051,Seize killer portals,17,420.01,7140.17,__import__.partner_92,655590899.0,drake_llc@example.com,mitchell.admin@example.com,574 Example St,City44,base.us,Product NEW_SKU_1051,Color,Steel,INT-1360,228.31,237.13,info
SO01093,2025-02-03,2025-04-23,Lowe-Harrison,Ebony Villa,Sales Order,NEW_SKU_1084,Extend value-added mindshare,10,262.88,2628.8,__import__.partner_93,680194031.0,lowe-harrison@example.com,mitchell.admin@example.com,63 Example St,City53,base.us,Product NEW_SKU_1084,Size,200W,INT-2671,353.14,158.61,success
SO01094,2025-01-07,2025-05-11,"Robinson, Jones and Johnson",Chelsey Stokes,Sales Order,NEW_SKU_1016,Engineer intuitive systems,4,373.55,1494.2,__import__.partner_94,610220558.0,"robinson,_jones_and_johnson@example.com",mitchell.admin@example.com,226 Example St,City88,base.us,Product NEW_SKU_1016,Color,Large,INT-7370,137.49,170.03,info
SO01095,2024-11-02,2024-12-15,Diaz Inc,Sarah Yates,Sales Order,NEW_SKU_1087,Transition visionary mindshare,9,472.57,4253.13,__import__.partner_95,680776616.0,diaz_inc@example.com,mitchell.admin@example.com,683 Example St,City70,base.us,Product NEW_SKU_1087,Color,200W,INT-8055,309.91,164.01,error
SO01096,2024-10-18,2025-05-16,Rivera-Jones,Mary Sutton,Sales Order,NEW_SKU_1025,Target plug-and-play architectures,2,438.89,877.78,__import__.partner_96,614759167.0,rivera-jones@example.com,mitchell.admin@example.com,677 Example St,City52,base.us,Product NEW_SKU_1025,Color,Steel,INT-3029,225.7,29.65,info
SO01097,2025-01-27,2025-02-06,Harris LLC,Nicholas Atkins,Sales Order,NEW_SKU_1098,Implement front-end architectures,1,126.34,126.34,__import__.partner_97,668937816.0,harris_llc@example.com,mitchell.admin@example.com,32 Example St,City39,base.us,Product NEW_SKU_1098,Material,Large,INT-4365,421.04,199.73,error
SO01098,2024-11-07,2024-12-13,Lynn-Harrison,Amanda Odom,Sales Order,NEW_SKU_1007,Synergize bricks-and-clicks supply-chains,1,129.34,129.34,__import__.partner_98,625246310.0,lynn-harrison@example.com,mitchell.admin@example.com,731 Example St,City80,base.us,Product NEW_SKU_1007,Power,Steel,INT-5217,74.88,126.95,error
SO01099,2025-01-08,2025-01-09,Lynch-Wiley,Joshua Jenkins,Sales Order,NEW_SKU_1065,Extend front-end infrastructures,11,460.01,5060.11,__import__.partner_99,617905304.0,lynch-wiley@example.com,mitchell.admin@example.com,17 Example St,City65,base.us,Product NEW_SKU_1065,Material,Steel,INT-9876,447.78,69.07,info
SO01100,2024-08-09,2025-01-29,"Bryant, Maynard and Smith",Cody Mcguire,Sales Order,NEW_SKU_1097,Iterate cross-platform niches,7,326.14,2282.98,__import__.partner_100,633198943.0,"bryant,_maynard_and_smith@example.com",mitchell.admin@example.com,968 Example St,City10,base.us,Product NEW_SKU_1097,Material,Red,INT-4696,126.16,158.41,warning
SO01101,2024-07-30,2025-02-01,"Johnson, Anderson and Perez",Tara Good,Sales Order,NEW_SKU_1026,Matrix next-generation portals,12,411.27,4935.24,__import__.partner_101,641525359.0,"johnson,_anderson_and_perez@example.com",mitchell.admin@example.com,423 Example St,City27,base.us,Product NEW_SKU_1026,Material,Steel,INT-1032,457.0,269.04,error
SO01102,2024-06-10,2025-02-12,Sanchez LLC,Tyler Finley,Sales Order,NEW_SKU_1041,Seize 24/7 synergies,3,92.15,276.45000000000005,__import__.partner_102,686426238.0,sanchez_llc@example.com,mitchell.admin@example.com,989 Example St,City39,base.us,Product NEW_SKU_1041,Size,Large,INT-1965,279.16,59.47,success
SO01103,2024-12-09,2025-03-15,"Davis, Pearson and Conley",Christopher Holland,Sales Order,NEW_SKU_1022,Re-contextualize enterprise infrastructures,8,370.45,2963.6,__import__.partner_103,610173257.0,"davis,_pearson_and_conley@example.com",mitchell.admin@example.com,834 Example St,City15,base.us,Product NEW_SKU_1022,Size,Red,INT-8927,304.31,90.13,success
SO01104,2025-04-03,2025-04-10,"Mosley, Edwards and Crosby",Judith Hamilton,Sales Order,NEW_SKU_1016,Engineer intuitive systems,8,373.55,2988.4,__import__.partner_104,628681512.0,"mosley,_edwards_and_crosby@example.com",mitchell.admin@example.com,774 Example St,City35,base.us,Product NEW_SKU_1016,Color,Red,INT-8951,482.64,56.27,warning
SO01105,2024-08-12,2024-10-18,"Morgan, Lopez and Prince",Kristen Collier,Sales Order,NEW_SKU_1076,Evolve e-business functionalities,11,137.67,1514.37,__import__.partner_105,637572031.0,"morgan,_lopez_and_prince@example.com",mitchell.admin@example.com,612 Example St,City41,base.us,Product NEW_SKU_1076,Power,200W,INT-3922,138.89,258.44,error
SO01106,2024-07-10,2024-08-15,Keller Group,Susan Peters,Sales Order,NEW_SKU_1041,Seize 24/7 synergies,4,92.15,368.6,__import__.partner_106,679114076.0,keller_group@example.com,mitchell.admin@example.com,164 Example St,City42,base.us,Product NEW_SKU_1041,Size,Steel,INT-9841,149.59,145.46,info
SO01107,2024-05-05,2024-10-14,Perez Inc,Steven Garrison,Sales Order,NEW_SKU_1007,Synergize bricks-and-clicks supply-chains,19,129.34,2457.46,__import__.partner_107,665618798.0,perez_inc@example.com,mitchell.admin@example.com,28 Example St,City36,base.us,Product NEW_SKU_1007,Color,Red,INT-4234,90.39,297.32,success
SO01108,2025-03-02,2025-03-13,"Gutierrez, May and Ward",Matthew Smith Jr.,Sales Order,NEW_SKU_1075,Scale e-business e-commerce,18,480.7,8652.6,__import__.partner_108,699483165.0,"gutierrez,_may_and_ward@example.com",mitchell.admin@example.com,602 Example St,City88,base.us,Product NEW_SKU_1075,Material,Red,INT-9013,104.67,269.09,warning
SO01109,2025-03-19,2025-05-14,"Harrison, Mcdonald and Stone",Clarence Sweeney,Sales Order,NEW_SKU_1098,Implement front-end architectures,15,126.34,1895.1,__import__.partner_109,613570837.0,"harrison,_mcdonald_and_stone@example.com",mitchell.admin@example.com,560 Example St,City66,base.us,Product NEW_SKU_1098,Power,Red,INT-7773,412.38,65.69,success
SO01110,2025-02-02,2025-04-29,"Williams, Carpenter and Smith",Anthony Gilbert,Sales Order,NEW_SKU_1045,Deploy e-business networks,7,359.19,2514.33,__import__.partner_110,631087168.0,"williams,_carpenter_and_smith@example.com",mitchell.admin@example.com,157 Example St,City31,base.us,Product NEW_SKU_1045,Material,Large,INT-8211,274.68,111.56,warning
SO01111,2024-10-21,2024-12-01,"Shepard, Collins and Maddox",Frederick Mccall,Sales Order,NEW_SKU_1093,Facilitate strategic paradigms,10,389.9,3899.0,__import__.partner_111,667219730.0,"shepard,_collins_and_maddox@example.com",mitchell.admin@example.com,543 Example St,City11,base.us,Product NEW_SKU_1093,Material,Steel,INT-4101,120.71,47.77,info
SO01112,2024-11-12,2025-05-09,Hines-Ramsey,Charles Black,Sales Order,NEW_SKU_1087,Transition visionary mindshare,12,472.57,5670.84,__import__.partner_112,647687137.0,hines-ramsey@example.com,mitchell.admin@example.com,841 Example St,City88,base.us,Product NEW_SKU_1087,Size,200W,INT-9233,51.55,19.98,success
SO01113,2024-10-07,2025-05-21,"Hill, Bennett and Yang",Karen Diaz,Sales Order,NEW_SKU_1038,Integrate mission-critical methodologies,20,388.38,7767.6,__import__.partner_113,667118726.0,"hill,_bennett_and_yang@example.com",mitchell.admin@example.com,49 Example St,City81,base.us,Product NEW_SKU_1038,Size,Red,INT-9977,54.64,44.96,info
SO01114,2024-09-28,2025-04-09,Reyes Inc,Tiffany Wilson,Sales Order,NEW_SKU_1096,Synergize synergistic communities,1,393.3,393.3,__import__.partner_114,642567547.0,reyes_inc@example.com,mitchell.admin@example.com,524 Example St,City48,base.us,Product NEW_SKU_1096,Size,Red,INT-4187,47.66,224.74,error
SO01115,2024-12-03,2025-01-28,Young-Harmon,Bryan Weaver,Sales Order,NEW_SKU_1043,Iterate strategic applications,16,268.78,4300.48,__import__.partner_115,666154326.0,young-harmon@example.com,mitchell.admin@example.com,410 Example St,City23,base.us,Product NEW_SKU_1043,Material,Large,INT-3333,406.74,22.27,warning
SO01116,2024-08-13,2024-12-13,Mullins Group,Pam Castillo,Sales Order,NEW_SKU_1080,Mesh strategic partnerships,18,485.97,8747.460000000001,__import__.partner_116,633776864.0,mullins_group@example.com,mitchell.admin@example.com,910 Example St,City68,base.us,Product NEW_SKU_1080,Material,200W,INT-8670,489.83,279.97,error
SO01117,2024-07-09,2024-08-25,Owens-Garcia,Courtney Rice,Sales Order,NEW_SKU_1053,Engineer b2b solutions,6,439.39,2636.34,__import__.partner_117,633899718.0,owens-garcia@example.com,mitchell.admin@example.com,357 Example St,City82,base.us,Product NEW_SKU_1053,Material,Steel,INT-3006,198.32,184.77,warning
SO01118,2024-11-29,2025-01-08,"Montgomery, Ryan and Jackson",Jacob Boyd,Sales Order,NEW_SKU_1064,Synthesize front-end info-mediaries,14,405.36,5675.04,__import__.partner_118,654643827.0,"montgomery,_ryan_and_jackson@example.com",mitchell.admin@example.com,142 Example St,City72,base.us,Product NEW_SKU_1064,Size,Large,INT-5484,99.66,227.84,warning
SO01119,2024-11-28,2025-01-26,Stanley PLC,Timothy Cooley,Sales Order,NEW_SKU_1073,Enable enterprise eyeballs,20,70.54,1410.8000000000002,__import__.partner_119,699928575.0,stanley_plc@example.com,mitchell.admin@example.com,618 Example St,City50,base.us,Product NEW_SKU_1073,Size,200W,INT-6539,390.01,70.01,info
SO01120,2024-07-05,2025-01-26,Phillips and Sons,Trevor Roberts,Sales Order,NEW_SKU_1071,Syndicate killer systems,4,398.65,1594.6,__import__.partner_120,695911851.0,phillips_and_sons@example.com,mitchell.admin@example.com,531 Example St,City23,base.us,Product NEW_SKU_1071,Size,Red,INT-7952,378.09,44.46,info
SO01121,2025-03-27,2025-04-28,Myers Ltd,Nicholas Hale,Sales Order,NEW_SKU_1048,Iterate granular content,2,442.23,884.46,__import__.partner_121,650206542.0,myers_ltd@example.com,mitchell.admin@example.com,570 Example St,City72,base.us,Product NEW_SKU_1048,Color,Red,INT-7069,393.0,40.8,success
SO01122,2025-04-07,2025-05-01,Lopez-Hernandez,Jonathan Schwartz,Sales Order,NEW_SKU_1013,Re-contextualize intuitive platforms,2,388.06,776.12,__import__.partner_122,690128216.0,lopez-hernandez@example.com,mitchell.admin@example.com,633 Example St,City97,base.us,Product NEW_SKU_1013,Size,Steel,INT-3114,411.51,144.27,info
SO01123,2025-02-25,2025-05-10,Foster-Page,Terry Smith,Sales Order,NEW_SKU_1031,Evolve global mindshare,17,66.24,1126.08,__import__.partner_123,632614254.0,foster-page@example.com,mitchell.admin@example.com,901 Example St,City1,base.us,Product NEW_SKU_1031,Size,Steel,INT-8935,294.84,292.04,warning
SO01124,2024-11-11,2025-04-22,Williams PLC,Margaret Leon,Sales Order,NEW_SKU_1074,Enhance viral users,19,279.05,5301.95,__import__.partner_124,689092499.0,williams_plc@example.com,mitchell.admin@example.com,428 Example St,City12,base.us,Product NEW_SKU_1074,Size,Large,INT-1336,73.22,291.6,info
SO01125,2024-12-04,2025-01-20,Thomas and Sons,Elizabeth Rodriguez,Sales Order,NEW_SKU_1074,Enhance viral users,13,279.05,3627.65,__import__.partner_125,624976007.0,thomas_and_sons@example.com,mitchell.admin@example.com,218 Example St,City6,base.us,Product NEW_SKU_1074,Power,Large,INT-2536,483.3,269.37,error
SO01126,2024-08-04,2024-10-11,"Chan, Larson and Ramirez",Charles Lane,Sales Order,NEW_SKU_1060,Reinvent global e-business,12,319.95,3839.4,__import__.partner_126,699980521.0,"chan,_larson_and_ramirez@example.com",mitchell.admin@example.com,81 Example St,City31,base.us,Product NEW_SKU_1060,Material,200W,INT-8595,405.34,198.19,warning
SO01127,2025-02-22,2025-04-29,"Wong, Roberson and Bowman",Cynthia Powell,Sales Order,NEW_SKU_1009,Re-intermediate cutting-edge synergies,14,480.17,6722.38,__import__.partner_127,610836361.0,"wong,_roberson_and_bowman@example.com",mitchell.admin@example.com,438 Example St,City62,base.us,Product NEW_SKU_1009,Color,Steel,INT-8415,166.84,233.04,error
SO01128,2024-08-12,2024-09-03,Torres-Atkinson,Joan Pearson,Sales Order,NEW_SKU_1006,Leverage rich partnerships,10,105.93,1059.3000000000002,__import__.partner_128,681749909.0,torres-atkinson@example.com,mitchell.admin@example.com,985 Example St,City31,base.us,Product NEW_SKU_1006,Size,Red,INT-5897,356.45,277.51,success
SO01129,2024-11-25,2025-03-24,Petty LLC,Susan Price,Sales Order,NEW_SKU_1005,Iterate revolutionary info-mediaries,13,128.39,1669.0699999999997,__import__.partner_129,627244047.0,petty_llc@example.com,mitchell.admin@example.com,455 Example St,City37,base.us,Product NEW_SKU_1005,Color,Steel,INT-8488,417.89,228.81,info
SO01130,2024-08-31,2025-04-02,Meza Group,Eric Lin,Sales Order,NEW_SKU_1054,Aggregate ubiquitous bandwidth,2,343.82,687.64,__import__.partner_130,673303575.0,meza_group@example.com,mitchell.admin@example.com,838 Example St,City2,base.us,Product NEW_SKU_1054,Color,Large,INT-5117,492.77,99.63,info
SO01131,2025-03-02,2025-04-27,Montoya-Ray,Brandy Marshall,Sales Order,NEW_SKU_1002,Unleash cross-platform metrics,2,121.64,243.28,__import__.partner_131,696768130.0,montoya-ray@example.com,mitchell.admin@example.com,518 Example St,City81,base.us,Product NEW_SKU_1002,Material,200W,INT-8394,256.61,48.27,warning
SO01132,2024-08-04,2024-12-30,Fisher-Thomas,Allison Campos,Sales Order,NEW_SKU_1024,Utilize rich schemas,20,218.06,4361.2,__import__.partner_132,638378208.0,fisher-thomas@example.com,mitchell.admin@example.com,1 Example St,City23,base.us,Product NEW_SKU_1024,Color,200W,INT-2988,36.73,209.49,error
SO01133,2024-07-23,2025-01-11,"Kaufman, Ortiz and Smith",Xavier Green DDS,Sales Order,NEW_SKU_1021,Productize innovative partnerships,17,145.7,2476.9,__import__.partner_133,619280570.0,"kaufman,_ortiz_and_smith@example.com",mitchell.admin@example.com,434 Example St,City86,base.us,Product NEW_SKU_1021,Material,Large,INT-3402,354.41,294.56,info
SO01134,2024-08-19,2024-09-09,Rogers Ltd,Stephanie Ruiz,Sales Order,NEW_SKU_1020,Deliver 24/365 channels,18,450.97,8117.460000000001,__import__.partner_134,631059984.0,rogers_ltd@example.com,mitchell.admin@example.com,892 Example St,City90,base.us,Product NEW_SKU_1020,Material,Large,INT-5082,303.34,124.27,error
SO01135,2024-12-03,2025-03-11,Mcmahon-Davidson,Vanessa Morton DDS,Sales Order,NEW_SKU_1021,Productize innovative partnerships,20,145.7,2914.0,__import__.partner_135,630140350.0,mcmahon-davidson@example.com,mitchell.admin@example.com,379 Example St,City26,base.us,Product NEW_SKU_1021,Color,Red,INT-9725,198.94,136.2,warning
SO01136,2025-04-09,2025-05-03,"Johnson, Miller and Jones",Desiree Sutton,Sales Order,NEW_SKU_1090,Synthesize robust e-commerce,13,227.68,2959.84,__import__.partner_136,651141074.0,"johnson,_miller_and_jones@example.com",mitchell.admin@example.com,747 Example St,City67,base.us,Product NEW_SKU_1090,Color,Steel,INT-9558,115.71,202.9,info
SO01137,2024-06-05,2025-05-03,Vasquez-Thompson,Charles Jones,Sales Order,NEW_SKU_1048,Iterate granular content,2,442.23,884.46,__import__.partner_137,689355792.0,vasquez-thompson@example.com,mitchell.admin@example.com,263 Example St,City7,base.us,Product NEW_SKU_1048,Color,200W,INT-3889,131.34,231.38,success
SO01138,2024-09-07,2025-03-20,"Diaz, Rush and Johnson",Miguel Green,Sales Order,NEW_SKU_1014,Whiteboard 24/7 deliverables,2,360.74,721.48,__import__.partner_138,676119692.0,"diaz,_rush_and_johnson@example.com",mitchell.admin@example.com,944 Example St,City62,base.us,Product NEW_SKU_1014,Power,Steel,INT-2854,23.23,216.37,error
SO01139,2024-10-11,2024-11-14,"Mcneil, Mccall and Mcintyre",April Reynolds,Sales Order,NEW_SKU_1056,Evolve strategic info-mediaries,5,323.14,1615.6999999999998,__import__.partner_139,625986501.0,"mcneil,_mccall_and_mcintyre@example.com",mitchell.admin@example.com,602 Example St,City13,base.us,Product NEW_SKU_1056,Material,Red,INT-1921,476.94,106.85,success
SO01140,2024-10-20,2025-05-17,Hampton Group,Mr. Michael Villegas,Sales Order,NEW_SKU_1040,Innovate viral communities,19,370.68,7042.92,__import__.partner_140,661547669.0,hampton_group@example.com,mitchell.admin@example.com,961 Example St,City78,base.us,Product NEW_SKU_1040,Size,Large,INT-3560,168.44,117.28,warning
